id,name,country_id,is_active,lat,long
13388,Ezhipram,76,TRUE,9.8233,76.31
13446,Fakirtaki,76,TRUE,22.3815,88.7901
13449,Falakata,76,TRUE,26.53,89.2
13456,Falimari,76,TRUE,26.3856,89.8233
13516,Farakka,76,TRUE,24.819,87.911
13530,Faridabad,76,TRUE,28.4211,77.3078
13531,Faridkot,76,TRUE,30.67,74.76
13533,Faridpur,76,TRUE,28.2086,79.5381
13559,Farrukhabad,76,TRUE,27.39,79.581
13560,Farrukhnagar,76,TRUE,17.0778,78.2011
13575,Fateh Nangal,76,TRUE,31.9453,75.3191
13576,Fateha,76,TRUE,25.6073,85.8669
13577,Fatehabad,76,TRUE,29.52,75.45
13578,Fatehabad,76,TRUE,26.0652,84.9722
13579,Fatehabad,76,TRUE,31.3811,75.0996
13580,Fatehgarh,76,TRUE,20.3,85.33
13581,Fatehgarh Churian,76,TRUE,31.8643,74.9567
13582,Fatehpur,76,TRUE,27.98,74.95
13583,Fatehpur,76,TRUE,25.93,80.8
13584,Fatehpur,76,TRUE,29.75,76.55
13585,Fatehpur,76,TRUE,25.5089,85.1939
13586,Fatehpur,76,TRUE,26.2813,87.1084
13587,Fatehpur,76,TRUE,25.2463,87.038
13588,Fatehpur,76,TRUE,24.6297,85.2249
13589,Fatehpur,76,TRUE,25.3032,87.8623
13590,Fatehpur Bala,76,TRUE,25.8338,85.6928
13591,Fatehpur Shahbaz,76,TRUE,25.5698,85.3437
13592,Fatehpur Sikri,76,TRUE,27.091,77.661
13598,Fatipura,76,TRUE,22.8383,74.2313
13601,Fatwa,76,TRUE,25.5096,85.305
13615,Fazilka,76,TRUE,30.403,74.025
13702,Ferozepore,76,TRUE,30.9166,74.6
13937,Forbesganj,76,TRUE,26.3,87.265
14126,Fraserpet,76,TRUE,12.4587,75.9605
14350,Fyzabad,76,TRUE,26.773,82.146
14369,Gadag,76,TRUE,15.4167,75.6167
14371,Gadarpur,76,TRUE,29.0437,79.2465
14372,Gadarwara,76,TRUE,22.9235,78.7849
14373,Gadaul,76,TRUE,26.1287,86.2375
14374,Gadda Madiral,76,TRUE,18.7519,79.5133
14375,Gadhada,76,TRUE,21.97,71.57
14378,Gadwal,76,TRUE,16.23,77.8
14398,Gahmar,76,TRUE,25.497,83.822
14409,Gainrha,76,TRUE,25.9916,87.4648
14412,Gairtganj,76,TRUE,23.4102,78.2208
14415,Gajendragarh,76,TRUE,15.7363,75.9698
14416,Gajhara,76,TRUE,26.5237,86.3715
14417,Gajiginhalu,76,TRUE,15.6969,76.6647
14418,Gajwel,76,TRUE,17.8517,78.6828
14427,Galatge,76,TRUE,16.42,74.58
14446,Galivedu,76,TRUE,14.0333,78.5
14460,Galsi,76,TRUE,23.3372,87.6925
14470,Gamail,76,TRUE,25.7062,86.9914
14481,Gamharia,76,TRUE,25.8973,86.655
14482,Gamharia,76,TRUE,26.0561,86.7243
14490,Ganapathivattam,76,TRUE,11.67,76.28
14491,Ganapatipalaiyam,76,TRUE,11.0309,77.3367
14492,Ganapavaram,76,TRUE,16.1233,80.1721
14493,Ganapavaram,76,TRUE,15.9232,80.5856
14494,Ganapavaram,76,TRUE,16.7,81.4667
14495,Ganapavaram,76,TRUE,16.4314,80.0515
14496,Ganaram,76,TRUE,18.5275,78.245
14503,Gandarbal,76,TRUE,34.2262,74.7748
14506,Gandevi,76,TRUE,20.82,72.98
14507,Gandhali,76,TRUE,21.104,75.105
14508,Gandhari,76,TRUE,18.3932,78.1174
14509,Gandhidham,76,TRUE,23.08,70.13
14510,Gandhwani,76,TRUE,22.34,75.0048
14512,Gandikunta,76,TRUE,16.1693,80.9443
14513,Gandlapenta,76,TRUE,14.05,78.3089
14517,Ganeshpur,76,TRUE,25.7678,87.3587
14518,Ganga,76,TRUE,30.3229,74.9234
14519,Ganga Sagar,76,TRUE,21.6528,88.0753
14520,Gangadhar,76,TRUE,18.5883,79.011
14521,Gangaikondan,76,TRUE,11.5389,79.4765
14522,Gangajalghati,76,TRUE,23.42,87.12
14523,Gangammapeta,76,TRUE,18.498,83.9642
14524,Ganganagar,76,TRUE,29.92,73.88
14525,Gangania,76,TRUE,25.2395,86.6536
14526,Gangapatnam,76,TRUE,14.5237,80.1521
14527,Gangapur,76,TRUE,25.5136,86.8957
14528,Gangapur,76,TRUE,25.8565,86.9496
14529,Gangapur Athar,76,TRUE,25.8214,85.7123
14530,Gangarampur,76,TRUE,25.4,88.52
14531,Gangaur,76,TRUE,26.5666,85.8821
14532,Gangaura Behra,76,TRUE,25.9541,86.5482
14533,Gangavalli,76,TRUE,11.4983,78.6461
14534,Gangawati,76,TRUE,15.43,76.53
14537,Gangoli,76,TRUE,13.6538,74.6664
14538,Gangtok,76,TRUE,27.33,88.62
14539,Ganguru,76,TRUE,16.475,80.7411
14540,Ganguvarpatti,76,TRUE,10.1694,77.6973
14542,Ganjam,76,TRUE,19.387,85.0508
14545,Gannavaram,76,TRUE,16.5333,80.8
14579,Garag,76,TRUE,15.575,74.9297
14581,Garaimari,76,TRUE,24.0217,88.6263
14622,Garh Sisai,76,TRUE,25.6253,85.7887
14623,Garhakota,76,TRUE,23.7791,79.1432
14624,Garhara,76,TRUE,25.4407,85.9983
14625,Garhi,76,TRUE,28.6317,77.3186
14626,Garhi,76,TRUE,25.0447,79.6772
14627,Garhi,76,TRUE,24.7904,86.0768
14628,Garhpura,76,TRUE,25.6638,86.1818
14629,Garhshankar,76,TRUE,31.2154,76.1415
14630,Garhwa,76,TRUE,24.16,83.8075
14631,Gariadhar,76,TRUE,21.53,71.58
14635,Garkha,76,TRUE,25.8293,84.8617
14645,Garot,76,TRUE,24.3234,75.652
14652,Garsekurti,76,TRUE,18.5083,78.9774
14655,Garulia,76,TRUE,22.82,88.37
14674,Gatada,76,TRUE,18.4144,83.5041
14685,Gauli Palasiya,76,TRUE,22.5323,75.7275
14686,Gaundra,76,TRUE,26.3683,85.0036
14687,Gaunivaripalle,76,TRUE,13.9756,77.8768
14688,Gaura,76,TRUE,25.4961,85.9709
14689,Gaura,76,TRUE,26.48,85.39
14690,Gaura,76,TRUE,24.9643,86.3739
14691,Gauravaram,76,TRUE,17.1,80.6
14692,Gaurdah,76,TRUE,25.7097,86.557
14693,Gaurihar Khaliqnagar,76,TRUE,25.9356,85.4671
14694,Gauripur,76,TRUE,26.08,89.97
14695,Gautampura,76,TRUE,22.9866,75.5192
14703,Gavinivaripalem,76,TRUE,15.8378,80.4315
14707,Gawan,76,TRUE,28.43,78.35
14710,Gaya,76,TRUE,24.75,85.01
14712,Gayaspur,76,TRUE,25.9217,84.4399
14723,Gazulapalle,76,TRUE,15.4036,78.6176
14875,Gethaura,76,TRUE,25.6879,87.7092
14889,Ghagga,76,TRUE,30.0198,76.1041
14891,Ghal Kalan,76,TRUE,30.8189,75.1063
14892,Ghambiraopet,76,TRUE,18.3,78.5833
14893,Ghandinagar,76,TRUE,23.2231,72.65
14894,Ghanipur Bejha,76,TRUE,25.9281,85.5548
14895,Ghanpur,76,TRUE,17.4989,78.2225
14898,Gharbara,76,TRUE,28.47,77.51
14902,Ghargaon,76,TRUE,18.616,74.698
14905,Gharyala,76,TRUE,31.2294,74.7352
14909,Ghat Borul,76,TRUE,17.77,77.14
14910,Ghatal,76,TRUE,22.67,87.72
14911,Ghataro Chaturbhuj,76,TRUE,25.8146,85.1862
14912,Ghatawan,76,TRUE,25.0968,83.7266
14913,Ghatkesar,76,TRUE,17.4494,78.6853
14914,Ghattu,76,TRUE,13.6602,78.3331
14915,Ghattupal,76,TRUE,17.0725,78.9239
14916,Ghaura,76,TRUE,24.5059,79.0781
14919,Ghaziabad,76,TRUE,28.67,77.42
14920,Ghazipur,76,TRUE,25.58,83.57
14926,Ghogaon,76,TRUE,21.91,75.7
14927,Ghogardiha,76,TRUE,26.2799,86.47
14928,Ghogha,76,TRUE,21.68,72.28
14929,Gholia Kalan,76,TRUE,30.6726,75.18
14933,Ghoradal,76,TRUE,22.0519,88.3594
14934,Ghoradongri,76,TRUE,22.1228,78.0025
14936,Ghorbanki,76,TRUE,26.5697,86.0484
14937,Ghordaur,76,TRUE,25.7089,86.612
14939,Ghosai,76,TRUE,25.5562,87.0304
14940,Ghosrawan,76,TRUE,25.091,85.578
14941,Ghoswari,76,TRUE,25.4687,85.4964
14943,Ghoti Budrukh,76,TRUE,19.7167,73.6333
14950,Ghusiya,76,TRUE,25.1832,84.2486
14965,Giddalur,76,TRUE,15.3764,78.9251
14966,Giddarbaha,76,TRUE,30.2,74.67
14967,Gidha,76,TRUE,26.0507,86.8176
14968,Gidi,76,TRUE,23.6909,85.3641
14969,Gidri,76,TRUE,30.8461,75.8623
14988,Gil,76,TRUE,30.8469,75.8636
14990,Gilarchat,76,TRUE,22.0703,88.4455
15006,Gingee,76,TRUE,12.2528,79.4173
15022,Giria,76,TRUE,24.5167,88.0767
15134,Goalpara,76,TRUE,26.17,90.62
15136,Goasi,76,TRUE,25.7643,87.4155
15140,Gobardanga,76,TRUE,22.87,88.76
15141,Gobardhanpur Kanap,76,TRUE,25.0682,84.5241
15145,Gobindgarh,76,TRUE,30.6709,76.3019
15146,Gobindpur,76,TRUE,24.782,85.6943
15147,Gobindpura,76,TRUE,30.2805,75.0187
15153,Godda,76,TRUE,24.827,87.2125
15158,Godhra,76,TRUE,22.7772,73.6203
15159,Godhra,76,TRUE,20.9231,70.9214
15172,Goh,76,TRUE,24.9845,84.6498
15173,Gohadi,76,TRUE,26.4328,78.442
15174,Gohi Bishunpur,76,TRUE,25.9275,85.8626
15175,Gohna,76,TRUE,29.13,76.9
15176,Gohpur,76,TRUE,26.8818,93.6156
15177,Gohuma Bairia,76,TRUE,26.3938,86.3976
15192,Gok,76,TRUE,27.1065,88.2459
15193,Gokak,76,TRUE,16.1667,74.8333
15194,Gokarn,76,TRUE,14.55,74.3167
15195,Gokarna,76,TRUE,24.0541,88.1176
15196,Gokavaram,76,TRUE,17.2667,81.85
15201,Gokhulapur,76,TRUE,26.2479,87.1137
15202,Gokinepalle,76,TRUE,16.9228,79.7827
15204,Gokulgarh,76,TRUE,28.2468,76.6176
15206,Golaghat,76,TRUE,26.52,93.97
15207,Golakpur,76,TRUE,25.1777,85.0728
15214,Gold,76,TRUE,33.5874,74.1445
15231,Golet,76,TRUE,19.239,79.3891
15238,Gollalagunta,76,TRUE,17.1672,82.2847
15239,Gollapudi,76,TRUE,16.5412,80.5784
15250,Goluwali,76,TRUE,29.63,74.06
15263,Gomoh,76,TRUE,23.8735,86.1516
15268,Gondal,76,TRUE,21.958,70.795
15269,Gondalga,76,TRUE,17.8053,79.8944
15270,Gondar,76,TRUE,29.5667,76.7833
15271,Gondauli,76,TRUE,27.83,77.88
15273,Gondia,76,TRUE,21.4598,80.195
15277,Gonegandla,76,TRUE,15.7167,77.6
15279,Goner,76,TRUE,26.7795,75.9123
15283,Gonghaur,76,TRUE,26.4346,86.216
15288,Gonikoppal,76,TRUE,12.183,75.9294
15308,Gooty,76,TRUE,15.121,77.634
15309,Gopalapuram,76,TRUE,17.1007,81.5406
15310,Gopalasamudram,76,TRUE,8.6747,77.6379
15311,Gopalganj,76,TRUE,26.47,84.43
15313,Gopalnagar,76,TRUE,24.691,87.9299
15314,Gopalnagar,76,TRUE,22.8289,88.2139
15316,Gopalpur,76,TRUE,26.1317,84.3594
15317,Gopalpur,76,TRUE,19.2586,84.9052
15318,Gopavaram,76,TRUE,14.7853,78.5728
15319,Gopichettipalaiyam,76,TRUE,11.4549,77.4365
15323,Gorakhpur,76,TRUE,26.7637,83.4039
15324,Gorakhpur,76,TRUE,29.4467,75.6724
15326,Gorantla,76,TRUE,13.9892,77.7703
15327,Goraya,76,TRUE,31.1241,75.7724
15338,Gorha,76,TRUE,26.2267,86.9349
15342,Goriar,76,TRUE,25.5513,87.2046
15343,Goribidnur,76,TRUE,13.6111,77.5167
15352,Gormi,76,TRUE,26.6003,78.5119
15372,Gosaingaon,76,TRUE,25.3724,87.1049
15376,Goshaingaon,76,TRUE,26.4395,89.9631
15393,Gothini,76,TRUE,26.1626,84.0379
15394,Gothurutha,76,TRUE,10.1862,76.2013
15395,Gothva,76,TRUE,23.4781,72.5624
15429,Govindapalle,76,TRUE,15.3525,78.5224
15430,Govindapuram,76,TRUE,16.1548,80.1027
15431,Govindgarh,76,TRUE,24.3785,81.2964
15705,Gua,76,TRUE,22.2136,85.3877
15706,Guabari,76,TRUE,26.2262,87.9181
15842,Gubbi,76,TRUE,13.3122,76.941
15852,Gudalur,76,TRUE,11.5014,76.4916
15853,Gudalur,76,TRUE,11.1455,76.9366
15854,Gudalur,76,TRUE,10.783,78.4232
15855,Gudalur,76,TRUE,10.7898,78.1285
15859,Gudgeri,76,TRUE,15.1225,75.3653
15860,Gudibanda,76,TRUE,13.9753,77.1046
15861,Gudibanda,76,TRUE,13.67,77.7
15862,Gudikallu,76,TRUE,15.7441,77.476
15863,Gudimulakhandrika,76,TRUE,16.382,81.7335
15865,Gudipallipadu,76,TRUE,14.4588,80.0482
15866,Gudivada,76,TRUE,16.43,80.99
15867,Gudivada,76,TRUE,17.3974,82.7908
15868,Gudiyattam,76,TRUE,12.9476,78.87
15870,Gudlavalleru,76,TRUE,16.35,81.05
15871,Gudluru,76,TRUE,15.0667,79.9
15873,Gudur,76,TRUE,14.1473,79.8477
15874,Gudur,76,TRUE,17.7956,79.9747
15875,Guduru,76,TRUE,15.775,77.807
15952,Gulam,76,TRUE,25.7965,86.7416
15956,Gulbarga,76,TRUE,17.329,76.825
15959,Guledagudda,76,TRUE,16.0502,75.79
15964,Gulgam,76,TRUE,34.55,74.2173
15968,Gullapuram,76,TRUE,10.0657,77.6446
15970,Gulni,76,TRUE,24.9309,85.803
15975,Gulyam,76,TRUE,15.3598,77.067
15980,Gumia,76,TRUE,23.8106,85.8232
15981,Gumla,76,TRUE,23.0444,84.5417
15983,Gummudipundi,76,TRUE,13.3995,80.1187
15987,Guna,76,TRUE,24.65,77.32
15990,Gundi,76,TRUE,18.6237,79.0923
15991,Gundlapelle,76,TRUE,16.4102,79.8813
15992,Gundlupet,76,TRUE,11.8,76.68
15993,Gundrajukuppam,76,TRUE,13.3406,79.5687
15994,Gundugolanu,76,TRUE,16.7833,81.2333
15995,Gundumal,76,TRUE,16.8939,77.7112
15996,Gundur,76,TRUE,10.7339,78.7184
16002,Gunjapalle,76,TRUE,14.3845,77.9495
16005,Gunri,76,TRUE,25.6408,84.658
16006,Guntakal,76,TRUE,15.17,77.38
16007,Guntakal Junction,76,TRUE,15.1711,77.3624
16008,Guntapalli,76,TRUE,14.7385,79.04
16011,Guntupalle,76,TRUE,16.568,80.548
16012,Guntur,76,TRUE,16.3008,80.4428
16014,Gunupur,76,TRUE,19.08,83.82
16021,Guraahai,76,TRUE,33.6449,74.2301
16023,Gurais,76,TRUE,34.6333,74.8333
16024,Gurdaspur,76,TRUE,32.0333,75.4
16025,Gurgaon,76,TRUE,28.456,77.029
16028,Gurgunta,76,TRUE,16.2558,76.5628
16029,Gurh,76,TRUE,24.5026,81.5004
16031,Guria,76,TRUE,26.1633,86.9645
16034,Gurlapeta,76,TRUE,18.1167,83.4167
16035,Gurmaila,76,TRUE,25.4829,87.349
16036,Gurmatkal,76,TRUE,16.8677,77.3909
16037,Gurmia,76,TRUE,25.819,85.2295
16041,Gurramkonda,76,TRUE,13.7833,78.5833
16042,Gursarai,76,TRUE,25.62,79.18
16044,Guru Har Sahai,76,TRUE,30.7086,74.4041
16048,Guruvarajukuppam,76,TRUE,13.1125,79.5472
16049,Guruvayur,76,TRUE,10.5946,76.0369
16050,Guruzala,76,TRUE,16.58,79.57
16051,Gurwalia Biswas,76,TRUE,26.8372,84.4687
16060,Guskhara,76,TRUE,23.5,87.75
16071,Guttal,76,TRUE,14.8333,75.6333
16073,Guttikonda,76,TRUE,16.43,79.834
16074,Guwahati,76,TRUE,26.1722,91.7458
16085,Gwalior,76,TRUE,26.2124,78.1772
16129,Habra,76,TRUE,22.83,88.63
16157,Hadiaya,76,TRUE,30.3413,75.5117
16175,Hagaranahalli,76,TRUE,12.3677,76.4173
16176,Hagaribommanahalli,76,TRUE,15.04,76.2
16193,Haidarnagar,76,TRUE,24.4883,83.9443
16202,Hailakandi,76,TRUE,24.6839,92.561
16213,Hajan,76,TRUE,34.2989,74.6168
16222,Hajipur,76,TRUE,25.6925,85.2084
16223,Hajipur,76,TRUE,31.9771,75.7544
16224,Hajipur,76,TRUE,25.2657,87.5019
16230,Hakka,76,TRUE,25.9163,87.6474
16242,Halavagalu,76,TRUE,14.7083,75.7753
16249,Haldia,76,TRUE,22.0667,88.0698
16250,Haldibari,76,TRUE,26.33,88.77
16251,Haldipur,76,TRUE,14.3333,74.4333
16252,Haldwani,76,TRUE,29.22,79.52
16253,Hale Dyamavvanahalli,76,TRUE,14.2682,76.4904
16265,Halgar,76,TRUE,18.0958,76.8881
16266,Halgeri,76,TRUE,14.5551,75.6099
16267,Halgur,76,TRUE,12.4249,77.227
16271,Halikner,76,TRUE,17.85,77.27
16272,Halisahar,76,TRUE,22.9469,88.4184
16273,Haliyal,76,TRUE,15.3294,74.7633
16288,Halol,76,TRUE,22.5,73.47
16291,Halsur,76,TRUE,18.0176,77.0098
16294,Halvad,76,TRUE,23.02,71.18
16297,Halwara,76,TRUE,30.7167,75.65
16328,Hamira,76,TRUE,31.4589,75.4304
16329,Hamirpur,76,TRUE,25.95,80.15
16359,Hamsavaram,76,TRUE,17.2938,82.4942
16367,Hanamsagar,76,TRUE,15.8722,76.0431
16379,Handwara,76,TRUE,34.3997,74.2817
16383,Hangal,76,TRUE,14.7646,75.1246
16408,Hansa,76,TRUE,26.0911,87.3089
16409,Hansi,76,TRUE,29.1,75.97
16411,Hansot,76,TRUE,21.5833,72.8
16413,Hanumana,76,TRUE,24.7789,82.096
16414,Hanumangarh,76,TRUE,29.58,74.32
16416,Hanumantanpatti,76,TRUE,9.7858,77.317
16417,Hanur,76,TRUE,12.0874,77.3021
16421,Hanzviur,76,TRUE,34.141,74.5829
16424,Haora,76,TRUE,22.58,88.3294
16426,Hapur,76,TRUE,28.7309,77.7757
16433,Haraiya,76,TRUE,27.09,85.09
16438,Harbatpur,76,TRUE,30.45,77.73
16444,Harchandpur,76,TRUE,26.36,81.17
16447,Harda Khas,76,TRUE,22.3441,77.0954
16448,Hardas Bigha,76,TRUE,25.4994,85.3551
16451,Hardi,76,TRUE,26.0785,86.6809
16452,Hardia,76,TRUE,26.6184,84.8857
16453,Hardia,76,TRUE,25.8657,86.2176
16456,Hardiya,76,TRUE,26.9443,84.8542
16457,Hardiya,76,TRUE,25.5301,84.4961
16458,Hardoi,76,TRUE,27.42,80.12
16459,Harduli,76,TRUE,22.9278,79.903
16464,Harewa,76,TRUE,25.6831,86.5909
16465,Hargawan,76,TRUE,25.1428,85.5652
16469,Hariana,76,TRUE,31.6351,75.8389
16470,Haridwar,76,TRUE,29.945,78.163
16471,Harihans,76,TRUE,26.1457,84.3476
16472,Harihar,76,TRUE,14.5129,75.8072
16473,Hariharpara,76,TRUE,24.0468,88.4244
16474,Harij,76,TRUE,23.7,71.9
16475,Harike,76,TRUE,31.1663,74.9418
16479,Haripur,76,TRUE,31.53,75.92
16481,Haripur,76,TRUE,26.258,87.242
16482,Haripura,76,TRUE,34.0601,74.7125
16484,Harji,76,TRUE,25.3,72.85
16486,Harlakhi,76,TRUE,26.6353,85.9842
16495,Harnaut,76,TRUE,25.3694,85.5319
16498,Harohalli,76,TRUE,12.3204,76.7816
16499,Harohalli,76,TRUE,12.6807,77.4743
16500,Harpalpur,76,TRUE,25.2877,79.3328
16501,Harpanahalli,76,TRUE,14.7877,75.9886
16505,Harpur,76,TRUE,26.4527,86.071
16506,Harpur,76,TRUE,25.6537,86.3288
16507,Harpur Bhindi,76,TRUE,25.7746,85.6563
16508,Harpur Bochaha,76,TRUE,25.5919,85.7517
16510,Harra,76,TRUE,29.1278,77.4861
16511,Harrai,76,TRUE,22.6143,79.2221
16513,Harri,76,TRUE,26.3238,86.2975
16535,Harsinghpur,76,TRUE,26.0504,86.218
16536,Harsola,76,TRUE,22.5694,75.8165
16549,Harua,76,TRUE,24.5257,87.9898
16551,Harur,76,TRUE,12.051,78.4827
16560,Hasanganj,76,TRUE,26.78,80.67
16561,Hasanparti,76,TRUE,18.0681,79.5236
16562,Hasanpur,76,TRUE,28.72,78.28
16563,Hasanpur,76,TRUE,26.1147,87.2319
16564,Hasanpur,76,TRUE,25.633,85.5728
16565,Hasanpur Juned,76,TRUE,25.5915,85.5238
16566,Hasanpura,76,TRUE,26.0751,84.3618
16587,Hassan,76,TRUE,13.012,76.068
16601,Hastinapur,76,TRUE,29.17,78.02
16608,Hata,76,TRUE,25.046,83.4632
16615,Hathapur,76,TRUE,26.5609,86.0247
16616,Hathaura,76,TRUE,26.1744,84.3294
16617,Hathauri,76,TRUE,25.9593,85.9747
16618,Hathiakan,76,TRUE,25.606,84.9997
16619,Hathiaundha,76,TRUE,25.7223,86.9972
16620,Hathidah Buzurg,76,TRUE,25.3716,85.9857
16621,Hathwan,76,TRUE,25.6672,86.3999
16626,Hatod,76,TRUE,22.7938,75.7393
16631,Hatta,76,TRUE,24.1341,79.6012
16635,Hatti,76,TRUE,16.1984,76.6604
16636,Hatti Mattur,76,TRUE,14.9435,75.4239
16643,Hatwans,76,TRUE,22.7683,78.3464
16654,Havanur,76,TRUE,14.8667,75.7
16660,Haveri,76,TRUE,14.7935,75.4045
16662,Havi Bhauar,76,TRUE,26.1091,86.1059
16700,Hazaribagh,76,TRUE,23.98,85.35
16711,Hazrat Shiura,76,TRUE,25.5976,85.6119
16721,Hebli,76,TRUE,15.4858,75.1283
16722,Hebri,76,TRUE,13.4667,74.9833
16745,Heggadadevankote,76,TRUE,12.0881,76.3296
16765,Hejamadi,76,TRUE,13.1062,74.7839
16795,Hemavati,76,TRUE,14.0232,76.995
16822,Hengken,76,TRUE,24.346,93.7
16878,Herohalli,76,TRUE,12.9911,77.4873
16891,Herseh Chhina,76,TRUE,31.7453,74.783
16908,Hesarghatta,76,TRUE,13.1391,77.4783
16918,Hetanpur,76,TRUE,25.5821,85.5495
17032,Hilsa,76,TRUE,25.32,85.28
17042,Himatnagar,76,TRUE,23.6,72.95
17045,Himmatpura,76,TRUE,30.5271,75.3627
17053,Hindalgi,76,TRUE,16.1364,74.6547
17056,Hindaun,76,TRUE,26.74,77.03
17058,Hindoli,76,TRUE,25.4,75.83
17059,Hindoria,76,TRUE,23.9035,79.5686
17060,Hindupur,76,TRUE,13.83,77.49
17076,Hipparga,76,TRUE,17.4568,76.3739
17081,Hirakud,76,TRUE,21.525,83.8727
17082,Hiramandalam,76,TRUE,18.6708,83.9505
17087,Hire Megalageri,76,TRUE,14.544,75.9776
17088,Hire Vadvatti,76,TRUE,15.2235,75.7831
17089,Hirehadagalli,76,TRUE,14.9267,75.8322
17090,Hirehalli,76,TRUE,14.5255,76.6634
17091,Hirehaluhosahalli,76,TRUE,15.0105,76.836
17092,Hirekerur,76,TRUE,14.4551,75.3952
17093,Hiriyur,76,TRUE,13.9446,76.6172
17095,Hirni,76,TRUE,25.8323,86.2806
17101,Hirpardangal,76,TRUE,24.0474,86.8648
17106,Hisar,76,TRUE,29.15,75.7
17107,Hisar,76,TRUE,26.5495,85.9406
17111,Hissaramuruvani,76,TRUE,15.771,77.4194
17112,Hisua,76,TRUE,24.8336,85.4173
17159,Hodal,76,TRUE,27.894,77.369
17191,Hojai,76,TRUE,26,92.87
17197,Hokur Badasgom,76,TRUE,33.6503,75.2359
17202,Holalagondi,76,TRUE,15.4873,77.0464
17203,Holalkere,76,TRUE,14.0429,76.185
17204,Holalu,76,TRUE,14.8406,75.7144
17211,Hole Narsipur,76,TRUE,12.7863,76.2433
17247,Hombal,76,TRUE,15.5164,75.5556
17256,Homnabad,76,TRUE,17.7707,77.1252
17260,Honavar,76,TRUE,14.2809,74.445
17272,Honganur,76,TRUE,12.6044,77.2175
17289,Honnali,76,TRUE,14.2399,75.6474
17292,Honwada,76,TRUE,16.8111,77.9199
17293,Honwada,76,TRUE,16.7333,77.9333
17362,Horti,76,TRUE,17.17,75.96
17366,Hosahalli,76,TRUE,15.314,76.3151
17367,Hosahalli,76,TRUE,14.648,76.4672
17369,Hosakote,76,TRUE,14.2817,77.1742
17372,Hosdurga,76,TRUE,13.7963,76.2841
17373,Hoshangabad,76,TRUE,22.7475,77.7274
17375,Hosir,76,TRUE,23.7735,85.8132
17377,Hoskote,76,TRUE,13.0721,77.7892
17378,Hospet,76,TRUE,15.2689,76.3909
17382,Hosur,76,TRUE,12.7409,77.8253
17383,Hosur,76,TRUE,15.8201,74.9301
17384,Hosuru,76,TRUE,15.3797,77.4598
17385,Hosuru,76,TRUE,13.7399,77.4312
17412,Howli,76,TRUE,26.4224,90.98
17500,Hubli,76,TRUE,15.3502,75.1376
17501,Hubli,76,TRUE,15.355,75.1362
17509,Hudli,76,TRUE,15.88,74.56
17535,Hugli,76,TRUE,22.9,88.39
17559,Hukeri,76,TRUE,16.23,74.6
17565,Hulikal,76,TRUE,11.3193,76.7732
17567,Huliyar,76,TRUE,13.5828,76.5361
17568,Hulkoti,76,TRUE,15.4333,75.5333
17570,Hullahalli,76,TRUE,12.1,76.55
17571,Hullatti,76,TRUE,11.4771,76.696
17590,Hunasagi,76,TRUE,16.4575,76.5239
17591,Hunasamaranhalli,76,TRUE,13.1435,77.62
17600,Hungund,76,TRUE,16.0621,76.0586
17601,Hunsur,76,TRUE,12.3036,76.2927
17637,Husainabad,76,TRUE,24.5285,84
17638,Husainpur,76,TRUE,31.3387,75.1969
17640,Huseni,76,TRUE,26.3768,84.7952
17641,Husepur,76,TRUE,26.4609,84.1699
17645,Husnabad,76,TRUE,17.0667,77.65
17646,Hussepur,76,TRUE,26.1801,84.9408
17651,Huvin Hippargi,76,TRUE,16.59,75.96
17657,Huzurabad,76,TRUE,18.2,79.42
17658,Huzurnagar,76,TRUE,16.9,79.8833
17669,Hyderabad,76,TRUE,17.3617,78.4747
17694,Iarpur,76,TRUE,22.2998,88.2994
17697,Iawar,76,TRUE,23.0094,76.5007
17747,Ibrahimpatan,76,TRUE,17.1017,78.6294
17748,Ibrahimpatnam,76,TRUE,16.583,80.5143
17756,Ichalkaranji,76,TRUE,16.7,74.47
17757,Ichchapuram,76,TRUE,19.12,84.7
17759,Ichhapur,76,TRUE,21.1551,76.1556
17772,Ichora,76,TRUE,19.4333,78.4667
17782,Idangansalai,76,TRUE,11.6272,77.989
17785,Idappadi,76,TRUE,11.5835,77.8341
17786,Idar,76,TRUE,23.839,73.002
17797,Idukki,76,TRUE,9.85,76.97
17798,Idumbavanam,76,TRUE,10.4224,79.6001
17799,Idupugallu,76,TRUE,16.4609,80.7543
17881,Ijra,76,TRUE,26.3119,86.0037
17894,Ikhlaspur,76,TRUE,25.0589,83.6083
17897,Ikkadu,76,TRUE,13.1724,79.9358
17898,Ikkarai Boluvampatti,76,TRUE,10.9669,76.7996
17900,Iklod,76,TRUE,26.0222,77.3208
17913,Ilaiyankudi,76,TRUE,9.6271,78.6247
17919,Ilami,76,TRUE,24.6776,87.8804
17920,Ilampillai,76,TRUE,11.6066,78.0068
17945,Ilindu Kothi,76,TRUE,32.1461,76.2784
17949,Ilkal,76,TRUE,15.9592,76.1135
17977,Iluppur,76,TRUE,10.5137,78.6216
17984,Imani,76,TRUE,16.3302,80.658
18022,Imphal,76,TRUE,24.8074,93.9384
18055,Indalvai,76,TRUE,18.5403,78.2248
18058,Indargarh,76,TRUE,25.9109,78.5619
18067,Indi,76,TRUE,17.1773,75.9526
18078,Indore,76,TRUE,22.7167,75.8472
18081,Indurti,76,TRUE,18.2233,79.1355
